	Company Name	Product Name	Treatment Area	Phase	Mechanism of Action	Pipeline/PDF Url	Flags
378	roche	RG7882	['cancer', 'ovarian', 'conjugate']	1	['antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
379	roche	RG6016	['Oncology', 'tumors']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
380	roche	RG6016	['tumors']	1	['inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
381	roche	ocrelizumab	['sclerosis']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
382	roche	Emicizumab	['hemophilia', 'congenital']	3	['antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
383	roche	Nav1.7	['peripheral']	False	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
384	roche	emicizumab	['hemophilia']	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
385	roche	NLG919	[]	False	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
386	roche	obinutuzumab	['Oncology']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
387	roche	obinutuzumab	['Cancer', 'lymphoma']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
388	roche	obinutuzumab	['lymphoma']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
389	roche	obinutuzumab	['disease']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
390	roche	obinutuzumab	['A']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
391	roche	obinutuzumab	['lupus']	2	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
392	roche	obinutuzumab	['lupus', 'A']	2	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
393	roche	ruxolitinib	['myelofibrosis', 'fibrosis', 'A']	1	['tyrosine-kinase inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
394	roche	ruxolitinib	['A']	1	['inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
395	roche	RG6013	['hemophilia']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
396	roche	RG7935	"[""Parkinson's"", 'disease']"	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
397	roche	RG7935	"[""Parkinson's"", 'disease']"	1	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
398	roche	HIF-1	['disease']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
399	roche	codrituzumab	['cancer', 'liver']	2	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
400	roche	polatuzumab	['conjugate', 'tumor']	2	['antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
401	roche	ABT-199	[]	3	['Bcl-2', 'inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
402	roche	RG7876	['Oncology', 'Cancer', 'tumors']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
403	roche	RG7876	['tumors']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
404	roche	RG7876+atezolizumab	['Oncology']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
405	roche	RG7876	['tumors', 'tumor']	1	['antibody', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
406	roche	RG7876+vanucizumab	['Oncology']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
407	roche	RG7876	['tumor', 'tumours']	1	['antibody', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
408	roche	Crenezumab	"['disease', ""Alzheimer's""]"	3	['monoclonal']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
409	roche	Frontline	['chronic', 'lymphocytic']	3	['chemical substance']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
410	roche	GDC-0199	[]	3	['Bcl-2', 'inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
411	roche	bevacizumab	['A']	1	['antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
412	roche	bevacizumab	['tumor']	1	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
413	roche	bevacizumab	['ovarian', 'tumor']	1	['monoclonal']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
414	roche	RG6125	['arthritis', 'inflammatory', 'rheumatoid']	2	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
415	roche	RG7741	['Oncology', 'tumors', 'tumor', 'lymphoma']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
416	roche	RG7741	['tumor']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
417	roche	RG7888	['Cancer', 'Oncology', 'tumors']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
418	roche	RG7888	[]	1	['monoclonal']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
419	roche	RG7888+atezolizumab	['Oncology']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
420	roche	RG7888	['A']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
421	roche	RG7412	"['disease', ""Alzheimer's""]"	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
422	roche	RG7828	['Oncology', 'tumours']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
423	roche	RG435	['Oncology']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
424	roche	RG435	['chronic', 'hepatitis', 'B']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
425	roche	RG435	['cancer', 'breast']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
426	roche	cobimetinib	['Oncology']	1	['tyrosine-kinase inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
427	roche	cobimetinib	['Oncology', 'tumours']	1	['tyrosine-kinase inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
428	roche	cobimetinib	['Cancer']	1	['tyrosine-kinase inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
429	roche	cobimetinib	['Oncology', 'cancer', 'breast']	2	['tyrosine-kinase inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
430	roche	cobimetinib+atezolizumab	['Oncology']	1	['tyrosine-kinase inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
431	roche	cobimetinib+atezolizumab	['Oncology']	3	['tyrosine-kinase inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
432	roche	Ocrelizumab	['sclerosis', 'disease', 'inflammatory']	1	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
433	roche	RG7745	['Diseases', 'influenza', 'A']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
434	roche	RG7745	['influenza', 'virus', 'A']	2	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
435	roche	RG7745	['influenza', 'A']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
436	roche	atezolizumab.	['Oncology']	1	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
437	roche	RG1594	['sclerosis']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
438	roche	RG7221	['Oncology']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
439	roche	FPI-1459	['Diseases']	1	['inhibitor']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
440	roche	RG7204	['Oncology']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
441	roche	RG6107	[]	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
442	roche	RG6107	[]	1	['inhibitor', 'monoclonal']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
443	roche	gantenerumab	"['disease', ""Alzheimer's""]"	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
444	roche	RG7413	['ulcerative']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
445	roche	RG7413	['disease', 'bowel']	3	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
446	roche	Obinutuzumab	['lupus']	2	['monoclonal']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
447	roche	RG7155+RG7876	['Oncology']	1	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
448	roche	Pertuzumab	['cancer']	3	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
449	roche	Pertuzumab	['cancer', 'breast']	3	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
450	roche	Pertuzumab	[]	3	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
451	roche	Lampalizumab	['chronic', 'atrophy', 'Diseases']	3	['monoclonal', 'antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
452	roche	RG7916	['atrophy']	2	[]	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
453	roche	ranibizumab	[]	2	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
454	roche	ranibizumab	[]	3	['humanized antibody']	http://www.roche.com/research_and_development/who_we_are_how_we_work/pipeline.htm	[]
455	acorda therapeutics, inc.	CVT-301	['disease']	False	[]	http://www.acorda.com/products/pipeline	[]
456	acorda therapeutics, inc.	CVT-301	"[""Parkinson's"", 'Disease']"	1	[]	http://www.acorda.com/products/pipeline	[]
457	acorda therapeutics, inc.	CVT-427	['disease', 'acute']	False	[]	http://www.acorda.com/products/pipeline	[]
458	acorda therapeutics, inc.	CVT-427	"[""Parkinson's"", 'Migraine', 'Disease']"	False	[]	http://www.acorda.com/products/pipeline	[]
459	acorda therapeutics, inc.	SYN120	['disease']	False	[]	http://www.acorda.com/products/pipeline	[]
460	acorda therapeutics, inc.	SYN120	"[""Parkinson's"", 'Disease']"	1	[]	http://www.acorda.com/products/pipeline	[]
461	acorda therapeutics, inc.	BTT1023	"[""Parkinson's"", 'Disease']"	1	[]	http://www.acorda.com/products/pipeline	[]
462	astrazeneca pharmaceuticals lp	MEDI4276	['conjugate', 'tumours']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
463	astrazeneca pharmaceuticals lp	MEDI4276	['tumours']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
464	astrazeneca pharmaceuticals lp	MEDI9197	['tumours']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
465	astrazeneca pharmaceuticals lp	MEDI7734	[]	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
466	astrazeneca pharmaceuticals lp	savolitinib	[]	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
467	astrazeneca pharmaceuticals lp	AZD3241	['atrophy']	False	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
468	astrazeneca pharmaceuticals lp	AZD3241	['atrophy', 'diabetes']	False	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
469	astrazeneca pharmaceuticals lp	selumetinib	['tumours']	1	['tyrosine-kinase inhibitor']	https://www.astrazeneca.com/our-science/pipeline.html	[]
470	astrazeneca pharmaceuticals lp	selumetinib	['tumours']	1	['PD-L1', 'MEK', 'inhibitor']	https://www.astrazeneca.com/our-science/pipeline.html	[]
471	astrazeneca pharmaceuticals lp	selumetinib	[]	1	['tyrosine-kinase inhibitor']	https://www.astrazeneca.com/our-science/pipeline.html	[]
472	astrazeneca pharmaceuticals lp	selumetinib	[]	2	['tyrosine-kinase inhibitor']	https://www.astrazeneca.com/our-science/pipeline.html	[]
473	astrazeneca pharmaceuticals lp	selumetinib	['cancer']	3	['tyrosine-kinase inhibitor']	https://www.astrazeneca.com/our-science/pipeline.html	[]
474	astrazeneca pharmaceuticals lp	selumetinib	['cancer', 'prostate', 'breast']	3	['MEK', 'inhibitor']	https://www.astrazeneca.com/our-science/pipeline.html	[]
475	astrazeneca pharmaceuticals lp	AZD4831	['heart']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
476	astrazeneca pharmaceuticals lp	trametinib	[]	1	['tyrosine-kinase inhibitor']	https://www.astrazeneca.com/our-science/pipeline.html	[]
477	astrazeneca pharmaceuticals lp	trametinib	[]	1	['PD-L1', 'inhibitor', 'MEK', 'inhibitor']	https://www.astrazeneca.com/our-science/pipeline.html	[]
478	astrazeneca pharmaceuticals lp	AZD9150	[]	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
479	astrazeneca pharmaceuticals lp	AZD9150	[]	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
480	astrazeneca pharmaceuticals lp	AZD9150	[]	2	['PD-L1', 'mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
481	astrazeneca pharmaceuticals lp	AZD9567	['rheumatoid']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
482	astrazeneca pharmaceuticals lp	AZD5718	[]	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
483	astrazeneca pharmaceuticals lp	AZD5718	[]	1	['FLAP']	https://www.astrazeneca.com/our-science/pipeline.html	[]
484	astrazeneca pharmaceuticals lp	AZD4076	['liver']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
485	astrazeneca pharmaceuticals lp	AZD4076	['liver']	2	['oligonucleotide']	https://www.astrazeneca.com/our-science/pipeline.html	[]
486	astrazeneca pharmaceuticals lp	monalizumab	['tumours']	1	['humanized antibody']	https://www.astrazeneca.com/our-science/pipeline.html	[]
487	astrazeneca pharmaceuticals lp	monalizumab	['tumours']	1	['PD-L1', 'mAb', 'mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
488	astrazeneca pharmaceuticals lp	AZD8186	['tumours']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
489	astrazeneca pharmaceuticals lp	MEDI4920	['syndrome']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
490	astrazeneca pharmaceuticals lp	MEDI8897	['RSV']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
491	astrazeneca pharmaceuticals lp	AZD8601	[]	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
492	astrazeneca pharmaceuticals lp	MEDI0562	['tumours']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
493	astrazeneca pharmaceuticals lp	MEDI0562	['tumours']	1	['PD-L1', 'mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
494	astrazeneca pharmaceuticals lp	tremelimumab	['tumours']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
495	astrazeneca pharmaceuticals lp	tremelimumab	['tumours']	1	['PD-L1', 'mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
496	astrazeneca pharmaceuticals lp	tremelimumab+MEDI0562	['tumours']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
497	astrazeneca pharmaceuticals lp	tremelimumab	[]	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
498	astrazeneca pharmaceuticals lp	tremelimumab	[]	2	['PD-L1', 'mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
499	astrazeneca pharmaceuticals lp	tremelimumab	['cancer']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
500	astrazeneca pharmaceuticals lp	tremelimumab	['cancer']	2	['PD-L1', 'mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
501	astrazeneca pharmaceuticals lp	tremelimumab	[]	3	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
502	astrazeneca pharmaceuticals lp	tremelimumab	[]	3	['PD-L1', 'mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
503	astrazeneca pharmaceuticals lp	CXCR2	[]	2	['PD-L1', 'mAb', 'mAb', 'PD-L1']	https://www.astrazeneca.com/our-science/pipeline.html	[]
504	astrazeneca pharmaceuticals lp	MEDI9314	['dermatitis']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
505	astrazeneca pharmaceuticals lp	MEDI9314	['dermatitis']	1	['mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
506	astrazeneca pharmaceuticals lp	MEDI-565	['tumours']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
507	astrazeneca pharmaceuticals lp	MEDI-565	['tumours']	1	['mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
508	astrazeneca pharmaceuticals lp	GLP-1	['diabetes']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
509	astrazeneca pharmaceuticals lp	GLP-1	['chronic', 'heart', 'diabetes']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
510	astrazeneca pharmaceuticals lp	AZD5069	[]	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
511	astrazeneca pharmaceuticals lp	AZD7986	['COPD']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
512	astrazeneca pharmaceuticals lp	AZD4635	['tumours']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
513	astrazeneca pharmaceuticals lp	AZD4635	['tumours']	1	['inhibitor']	https://www.astrazeneca.com/our-science/pipeline.html	[]
514	astrazeneca pharmaceuticals lp	MEDI-573	['breast']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
515	astrazeneca pharmaceuticals lp	MEDI-573	['cancer', 'breast']	2	['mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
516	astrazeneca pharmaceuticals lp	tezepelumab	['dermatitis']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
517	astrazeneca pharmaceuticals lp	tezepelumab	['dermatitis', 'COPD']	2	['mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
518	astrazeneca pharmaceuticals lp	tralokinumab	['asthma']	3	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
519	astrazeneca pharmaceuticals lp	MEDI0700	['lupus']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
520	astrazeneca pharmaceuticals lp	AZD7594	[]	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
521	astrazeneca pharmaceuticals lp	AZD7594	[]	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
522	astrazeneca pharmaceuticals lp	inebilizumab	['neuromyelitis']	2	['humanized antibody']	https://www.astrazeneca.com/our-science/pipeline.html	[]
523	astrazeneca pharmaceuticals lp	inebilizumab	['sclerosis', 'Neuromyelitis', 'neuromyelitis']	2	['CD19', 'mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
524	astrazeneca pharmaceuticals lp	P2Y12	['sickle', 'disease']	False	['antagonist']	https://www.astrazeneca.com/our-science/pipeline.html	[]
525	astrazeneca pharmaceuticals lp	P2Y12	['stroke', 'diabetes']	False	['antagonist']	https://www.astrazeneca.com/our-science/pipeline.html	[]
526	astrazeneca pharmaceuticals lp	AZD9496	['breast']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
527	astrazeneca pharmaceuticals lp	AZD9496	['cancer', 'breast']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
528	astrazeneca pharmaceuticals lp	MEDI1814	['disease']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
529	astrazeneca pharmaceuticals lp	MEDI1814	['disease']	1	['mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
530	astrazeneca pharmaceuticals lp	AZD9412	[]	False	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
531	astrazeneca pharmaceuticals lp	PT010	['asthma']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
532	astrazeneca pharmaceuticals lp	PT010	['COPD']	3	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
533	astrazeneca pharmaceuticals lp	MEDI3902	['pneumonia']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
534	astrazeneca pharmaceuticals lp	MEDI3902	['pneumonia']	2	['mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
535	astrazeneca pharmaceuticals lp	AZD5363	['breast']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
536	astrazeneca pharmaceuticals lp	AZD5363	['cancer', 'breast']	2	['inhibitor']	https://www.astrazeneca.com/our-science/pipeline.html	[]
537	astrazeneca pharmaceuticals lp	linaclotide	['constipation', 'bowel', 'syndrome']	False	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
538	astrazeneca pharmaceuticals lp	MEDI8852	['influenza', 'A']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
539	astrazeneca pharmaceuticals lp	MEDI8852	['influenza', 'A']	2	['mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
540	astrazeneca pharmaceuticals lp	anifrolumab	['lupus']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
541	astrazeneca pharmaceuticals lp	anifrolumab	['lupus']	2	['mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
542	astrazeneca pharmaceuticals lp	anifrolumab	['lupus']	3	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
543	astrazeneca pharmaceuticals lp	anifrolumab	"['lupus', 'disease', ""Alzheimer's""]"	3	['mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
544	astrazeneca pharmaceuticals lp	mavrilimumab	['rheumatoid']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
545	astrazeneca pharmaceuticals lp	mavrilimumab	['arthritis', 'rheumatoid', 'chronic', 'gout']	2	['mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
546	astrazeneca pharmaceuticals lp	STAT3	[]	1	['inhibitor']	https://www.astrazeneca.com/our-science/pipeline.html	[]
547	astrazeneca pharmaceuticals lp	STAT3	['lymphoma']	1	['inhibitor)', 'mAb', 'PD-L1', 'mAb', 'PD-L1']	https://www.astrazeneca.com/our-science/pipeline.html	[]
548	astrazeneca pharmaceuticals lp	STAT3	[]	2	['inhibitor', 'mAb', 'PD-L1']	https://www.astrazeneca.com/our-science/pipeline.html	[]
549	astrazeneca pharmaceuticals lp	benralizumab	['asthma']	3	['humanized antibody']	https://www.astrazeneca.com/our-science/pipeline.html	[]
550	astrazeneca pharmaceuticals lp	benralizumab	['asthma']	3	['mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
551	astrazeneca pharmaceuticals lp	benralizumab	['COPD']	3	['humanized antibody']	https://www.astrazeneca.com/our-science/pipeline.html	[]
552	astrazeneca pharmaceuticals lp	benralizumab	['COPD']	3	['mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
553	astrazeneca pharmaceuticals lp	IL-13	['COPD', 'asthma']	3	['mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
554	astrazeneca pharmaceuticals lp	acalabrutinib	[]	3	['tyrosine-kinase inhibitor']	https://www.astrazeneca.com/our-science/pipeline.html	[]
555	astrazeneca pharmaceuticals lp	acalabrutinib	[]	3	['inhibitor']	https://www.astrazeneca.com/our-science/pipeline.html	[]
556	astrazeneca pharmaceuticals lp	MEDI7352	['osteoarthritis']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
557	astrazeneca pharmaceuticals lp	MEDI7352	['osteoarthritis']	1	['mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
558	astrazeneca pharmaceuticals lp	CTLA-4	['tumours']	1	['mAb', 'mAb', 'PD-L1']	https://www.astrazeneca.com/our-science/pipeline.html	[]
559	astrazeneca pharmaceuticals lp	CTLA-4	['tumours']	1	['mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
560	astrazeneca pharmaceuticals lp	CTLA-4	[]	2	['mAb', 'mAb', 'PD-L1']	https://www.astrazeneca.com/our-science/pipeline.html	[]
561	astrazeneca pharmaceuticals lp	CTLA-4	['cancer']	2	['mAb', 'mAb', 'PD-L1']	https://www.astrazeneca.com/our-science/pipeline.html	[]
562	astrazeneca pharmaceuticals lp	CTLA-4	[]	3	['mAb', 'mAb', 'PD-L1']	https://www.astrazeneca.com/our-science/pipeline.html	[]
563	astrazeneca pharmaceuticals lp	volitinib	[]	2	['tyrosine-kinase inhibitor']	https://www.astrazeneca.com/our-science/pipeline.html	[]
564	astrazeneca pharmaceuticals lp	AZD8871	['COPD']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
565	astrazeneca pharmaceuticals lp	AZD1775	['tumours']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
566	astrazeneca pharmaceuticals lp	AZD1775	['tumours']	1	['inhibitor']	https://www.astrazeneca.com/our-science/pipeline.html	[]
567	astrazeneca pharmaceuticals lp	AZD1775	['tumours']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
568	astrazeneca pharmaceuticals lp	AZD1775	['ovarian']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
569	astrazeneca pharmaceuticals lp	AZD1775	['cancer', 'ovarian']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
570	astrazeneca pharmaceuticals lp	MEDI8111	[]	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
571	astrazeneca pharmaceuticals lp	moxetumomab	[]	3	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
572	astrazeneca pharmaceuticals lp	MEDI5872	['syndrome']	2	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
573	astrazeneca pharmaceuticals lp	MEDI5872	['syndrome']	2	['B7RP1', 'mAb']	https://www.astrazeneca.com/our-science/pipeline.html	[]
574	astrazeneca pharmaceuticals lp	SGLT2	['diabetes']	False	['inhibitor']	https://www.astrazeneca.com/our-science/pipeline.html	[]
575	astrazeneca pharmaceuticals lp	SGLT2	['Respiratory', 'diabetes']	False	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
576	astrazeneca pharmaceuticals lp	durvalumab+AZD1775	['tumours']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
577	astrazeneca pharmaceuticals lp	durvalumab	[]	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
578	astrazeneca pharmaceuticals lp	durvalumab	[]	1	['PD-L1']	https://www.astrazeneca.com/our-science/pipeline.html	[]
579	astrazeneca pharmaceuticals lp	durvalumab+MEDI0562	['tumours']	1	[]	https://www.astrazeneca.com/our-science/pipeline.html	[]
